URL,Type of property,Terrace,Open fire,Price,Garden Area,Surface of the land,Terrace Area,Number of rooms,Subtype of property,Fully equipped kitchen,State of the building,Locality,Living Area,Number of facades,Surface area of the plot of land,Swimming pool,Garden,Furnished
https://www.immoweb.be/en/classified/villa/for-sale/fauvillers/6637/20309979,Villa,,,400000,,,,5,Villa,Installed,Good,6637 FAUVILLERS,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/malmedy/4960/20293453,House,,,70000,,,,3,House,Not installed,To be done up,4960 Malmedy,,2,,,,No
https://www.immoweb.be/en/classified/apartment-block/for-sale/bouillon/6830/20292116,Apartment block,,,359000,700,,18,6,Apartment block,Semi equipped,Good,6830 Bouillon,,4,,,,No
https://www.immoweb.be/en/classified/house/for-sale/meerdonk/9170/20304820,House,,,139000,,,10,3,House,Semi equipped,To renovate,9170 MEERDONK,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/20304138,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/tihange/4500/20304412,House,,,159000,,,10,3,House,Semi equipped,To be done up,4500 TIHANGE,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/20304139,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/geraardsbergen/9500/20304126,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/herzele/9550/20304582,House,,,359000,542,,,3,House,,To be done up,9550 HERZELE,,3,,,,
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/izegem/8870/20302735,Mixed-use building,Yes,,379000,,,,2,Mixed-use building,Hyper equipped,Good,8870 Izegem,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/wondelgem/9032/20303743,House,,,399000,,,,3,House,,Good,9032 Wondelgem,,2,,,,
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/uccle/1180/20305124,Mixed-use building,,,699000,55,,20,4,Mixed-use building,Hyper equipped,Good,1180 Uccle,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/liege/4020/20287391,House,,,134000,120,,,3,House,Semi equipped,To be done up,4020 Liège,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/liege/4020/20286168,House,,,139000,46,,20,4,House,Not installed,To renovate,4020 Liège,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/jemeppe-sur-sambre/5190/20311687,House,,,99000,27,,31,5,House,Not installed,To be done up,5190 Jemeppe-sur-Sambre,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/arlon/6700/20312210,House,,,290000,,,,3,House,Semi equipped,Good,6700 ARLON,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/sint-katelijne-waver/2860/20311090,House,Yes,,395000,,,,2,House,,,2860 Sint-Katelijne-Waver,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/mont/5530/20314388,House,Yes,,395000,,,,3,House,Installed,,5530 MONT,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/sint-genesius-rode/1640/20299680,House,,,465000,260,,,4,House,Semi equipped,To be done up,1640 SINT-GENESIUS-RODE,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/theux/4910/20312988,House,Yes,,485000,,,,5,House,Installed,To be done up,4910 Theux,,3,,,,No
https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20311824,House,,,587000,,,,4,House,Semi equipped,To be done up,9000 GENT,,2,,,,
https://www.immoweb.be/en/classified/apartment-block/for-sale/gent/9000/20311850,Apartment block,,,587000,,,,4,Apartment block,Semi equipped,To be done up,9000 GENT,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/arlon/6700/20312759,House,,,795000,,,,4,House,Installed,Good,6700 ARLON,,4,,,,
https://www.immoweb.be/en/classified/villa/for-sale/heverlee/3001/20311552,Villa,,,1020000,,,85,5,Villa,Hyper equipped,,3001 Heverlee,,,,,,
https://www.immoweb.be/en/classified/exceptional-property/for-sale/antwerpen/2000/20312285,Exceptional property,Yes,,2295000,54,,,5,Exceptional property,Hyper equipped,As new,2000 Antwerpen,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/ruddervoorde/8020/20296104,House,Yes,,155000,,,,2,House,,To renovate,8020 Ruddervoorde,,,,,,
https://www.immoweb.be/en/classified/apartment-block/for-sale/seraing/4100/20296792,Apartment block,,,189000,,,10,3,Apartment block,Installed,Good,4100 Seraing,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/sint-lenaarts/2960/20295435,House,Yes,,199000,,,,1,House,Semi equipped,To renovate,2960 Sint-Lenaarts,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/borgerhout/2140/20295763,House,,,349000,,,25,4,House,USA hyper equipped,Good,2140 BORGERHOUT,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/affligem/1790/20296093,House,Yes,,369000,,,,3,House,Semi equipped,Good,1790 Affligem,,4,,,,No
https://www.immoweb.be/en/classified/house/for-sale/zottegem/9620/20294240,House,Yes,,415000,,,,4,House,,Good,9620 Zottegem,,3,,,,No
https://www.immoweb.be/en/classified/house/for-sale/wetteren/9230/20296094,House,,,447500,124,,46,4,House,Hyper equipped,Good,9230 Wetteren,,4,,,,No
https://www.immoweb.be/en/classified/villa/for-sale/woluwe-saint-pierre/1150/20296079,Villa,,,1100000,,,34,5,Villa,Installed,Good,1150 WOLUWE-SAINT-PIERRE,,4,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/beersel/1650/20261055,Vroenenbos,,,From408440To474980,,,,,Vroenenbos,,,1650 Beersel,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/saint-ghislain/7330/20309781,House,,,325000,,,10,3,House,Hyper equipped,As new,7330 Saint-Ghislain,,2,,,,No
https://www.immoweb.be/en/classified/exceptional-property/for-sale/habay-la-vieille/6723/20291697,Exceptional property,Yes,,475000,,,,3,Exceptional property,Installed,Good,6723 HABAY-LA-VIEILLE,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/houthulst/8650/20302601,House,Yes,,229000,,,,4,House,Semi equipped,To renovate,8650 Houthulst,,,,,,Yes
https://www.immoweb.be/en/classified/house/for-sale/ans-alleur/4432/20301891,House,,,289000,147,,9,3,House,Semi equipped,To be done up,4432 Ans Alleur,,3,,,,No
https://www.immoweb.be/en/classified/apartment-block/for-sale/sprimont/4140/20301183,Apartment block,,,899000,,,443,13,Apartment block,Installed,Good,4140 Sprimont,,4,,,,No
https://www.immoweb.be/en/classified/house/for-sale/sprimont/4140/20301177,House,,,899000,,,443,13,House,Installed,Good,4140 Sprimont,,4,,,,No
https://www.immoweb.be/en/classified/mansion/for-sale/gent/9000/20300224,Mansion,,,1165000,,,,6,Mansion,,To be done up,9000 Gent,,,,,,
https://www.immoweb.be/en/classified/villa/for-sale/wemmel/1780/20301378,Villa,,,1550000,1200,,,5,Villa,,As new,1780 Wemmel,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/halanzy/6792/20283731,House,,,260000,450,,20,3,House,Not installed,To renovate,6792 HALANZY,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/messancy/6780/20283747,House,,,299000,280,,20,3,House,,Good,6780 Messancy,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/sint-niklaas/9111/20277449,House,,,399000,300,,34,3,House,Installed,Good,9111 Sint-Niklaas,,3,,,,No
https://www.immoweb.be/en/classified/house/for-sale/messancy/6780/20283708,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/bonnert/6700/20284705,House,,,420000,2500,,15,5,House,,Good,6700 BONNERT,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/saint-leger-chatillon/6747/20283713,House,,,420000,700,,10,3,House,,Good,6747 Saint-Léger Châtillon,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/etalle/6740/20283723,House,Yes,,494000,,,,4,House,,As new,6740 Etalle,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/grimbergen/1850/20282998,House,Yes,,710000,1000,,,4,House,Installed,Good,1850 GRIMBERGEN,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20143778,House,,,1100000,70,,10,3,House,Installed,Good,9000 Gent,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/sint-truiden/3800/20310941,House,,,205000,,,,3,House,,Just renovated,3800 Sint-Truiden,,,,,,
https://www.immoweb.be/en/classified/exceptional-property/for-sale/meise/1860/20294295,Exceptional property,Yes,,690000,2062,,,6,Exceptional property,Hyper equipped,As new,1860 Meise,,4,,,,No
https://www.immoweb.be/en/classified/house/for-sale/aalst-erembodegem/9320/20306289,House,,,239000,91,,28,3,House,Installed,To be done up,9320 Aalst Erembodegem,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/avelgem/8580/20306320,House,,,249000,,,,3,House,Semi equipped,To renovate,8580 AVELGEM,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/oostende/8400/20306549,House,Yes,,309000,,,,5,House,Installed,To be done up,8400 Oostende,,2,,,,
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/amay/4540/20308170,Mixed-use building,,,599000,,,,5,Mixed-use building,,,4540 Amay,,2,,,,No
https://www.immoweb.be/en/classified/villa/for-sale/hoogstraten/2320/20307322,Villa,,,675000,,,,4,Villa,Installed,Good,2320 Hoogstraten,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/torhout/8820/20305880,House,Yes,,1695000,,,,3,House,,As new,8820 Torhout,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/maldegem/9990/20287731,House,Yes,,247000,,,,2,House,,To renovate,9990 Maldegem,,4,,,,No
https://www.immoweb.be/en/classified/house/for-sale/heist-op-den-berg/2220/20290597,House,,,376000,,,,3,House,Installed,To renovate,2220 HEIST-OP-DEN-BERG,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20289915,House,,,1100000,41,,13,5,House,Hyper equipped,As new,9000 Gent,,2,,,,Yes
https://www.immoweb.be/en/classified/house/for-sale/bassilly/7830/20314876,House,,,230000,,,,3,House,,Good,7830 Bassilly,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/boortmeerbeek/3190/20316428,House,,,270000,380,,,3,House,Hyper equipped,To renovate,3190 Boortmeerbeek,,4,,,,No
https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/20315384,House,,,299000,,,,3,House,,Good,9500 GERAARDSBERGEN,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/lokeren/9160/20316083,House,,,305000,,,,2,House,Semi equipped,To renovate,9160 LOKEREN,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/sint-andries/8200/20315213,House,Yes,,385000,123,,,4,House,,Good,8200 Sint-Andries,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/putte/2580/20312852,House,Yes,,589000,,,,3,House,Hyper equipped,,2580 Putte,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/lievegem/9920/20315381,House,Yes,,595000,,,,3,House,,,9920 Lievegem,,4,,,,No
https://www.immoweb.be/en/classified/house/for-sale/quaregnon/7390/20298319,House,,,85000,30,,17,3,House,Not installed,To renovate,7390 Quaregnon,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/couvin/5660/20298891,House,,,219000,2493,,12,2,House,Semi equipped,Good,5660 Couvin,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/lierde/9570/20297036,House,,,250000,,,,2,House,,Good,9570 Lierde,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/waarmaarde/8581/20297154,House,,,258000,613,,,3,House,Installed,To renovate,8581 Waarmaarde,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/flemalle/4400/20298321,House,,,265000,288,,37,3,House,Not installed,Good,4400 Flémalle,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/gentbrugge/9050/20297363,House,Yes,,467000,100,,,3,House,Hyper equipped,As new,9050 Gentbrugge,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/gentbrugge/9050/20297384,House,Yes,,469000,117,,,3,House,Hyper equipped,As new,9050 Gentbrugge,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/20294690,House,Yes,,499500,1240,,,3,House,Hyper equipped,Good,9600 Ronse,,4,,,,No
https://www.immoweb.be/en/classified/house/for-sale/gentbrugge/9050/20297371,House,Yes,,547500,300,,,3,House,Hyper equipped,As new,9050 Gentbrugge,,3,,,,No
https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/20297595,House,,,599000,,,13,4,House,Installed,Good,1030 Schaerbeek,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/deinze/9800/20300017,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/villa/for-sale/aalter/9880/20297387,Villa,Yes,,1199000,,,,5,Villa,Hyper equipped,As new,9880 Aalter,,4,,,,No
https://www.immoweb.be/en/classified/exceptional-property/for-sale/gent/9040/20309742,Exceptional property,,,299000,60,,20,2,Exceptional property,Installed,Good,9040 Gent,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/aspelare/9404/20310090,House,Yes,,399000,,,,3,House,Semi equipped,To renovate,9404 ASPELARE,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/aalter/9910/20309958,House,Yes,,399500,671,,,4,House,Installed,Good,9910 Aalter,,4,,,,No
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/20234468,House,,,835000,85,,,3,House,USA installed,Good,1150 Woluwe-Saint-Pierre,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/saint-nicolas/4420/20292112,House,,,239000,291,,39,2,House,Installed,Good,4420 Saint-nicolas,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/knokke-heist/8300/20293477,House,Yes,,4875000,,,,6,House,Hyper equipped,Good,8300 Knokke-Heist,,4,,,,No
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/geraardsbergen/9500/20304133,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/20304130,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/20304143,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/boom/2850/20303080,House,,,229000,119,,,3,House,Semi equipped,To renovate,2850 BOOM,,2,,,,
https://www.immoweb.be/en/classified/apartment-block/for-sale/antwerpen/2020/20303044,Apartment block,,,259000,15,,,2,Apartment block,Installed,To be done up,2020 ANTWERPEN,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/beerzel/2580/20302808,House,,,265000,,,,3,House,Installed,To be done up,2580 Beerzel,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/nevele/9850/20302679,House,Yes,,685000,,,,3,House,,Good,9850 Nevele,,,,,,No
https://www.immoweb.be/en/classified/house/for-sale/putte/2580/20302803,House,,,690000,,,,3,House,Hyper equipped,Good,2580 Putte,,,,,,
https://www.immoweb.be/en/classified/villa/for-sale/woluwe-saint-lambert/1200/20303197,Villa,,,750000,200,,15,4,Villa,Not installed,To renovate,1200 Woluwe-Saint-Lambert,,4,,,,No
https://www.immoweb.be/en/classified/house/for-sale/waterloo/1410/20316150,House,Yes,,345000,,,,3,House,,To renovate,1410 Waterloo,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/liege/4020/20311881,House,,,139000,,,,3,House,Semi equipped,Good,4020 Liège,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/messancy/6780/20312762,House,,,199000,,,,3,House,Semi equipped,To renovate,6780 MESSANCY,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/oostende/8400/20311707,House,,,220000,40,,,4,House,Installed,Good,8400 Oostende,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/tienen/3300/20313001,House,Yes,,229000,,,,3,House,,Good,3300 Tienen,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/aubange/6790/20312751,House,,,360000,,,,2,House,Installed,Good,6790 AUBANGE,,3,,,,
https://www.immoweb.be/en/classified/apartment-block/for-sale/laarne/9270/20312443,Apartment block,Yes,,398000,,,,4,Apartment block,Installed,,9270 LAARNE,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/laarne/9270/20312444,House,Yes,,398000,,,,4,House,Installed,,9270 LAARNE,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/diegem/1831/20315009,House,Yes,,499000,,,,5,House,Hyper equipped,,1831 DIEGEM,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/schilde/2970/20311384,House,,,565000,,,,3,House,,As new,2970 Schilde,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/beersel/1650/20314034,House,Yes,,615000,3286,,,3,House,Semi equipped,To be done up,1650 BEERSEL,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/arlon/6700/20312747,House,,,1150000,,,,4,House,Installed,Good,6700 ARLON,,4,,,,
https://www.immoweb.be/en/classified/mansion/for-sale/antwerpen/2000/20311436,Mansion,,,1190000,,,60,4,Mansion,Installed,,2000 ANTWERPEN,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/bekkevoort/3460/20296906,House,,,349000,,,20,2,House,Semi equipped,To renovate,3460 Bekkevoort,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/waregem/8790/20297133,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/country-cottage/for-sale/glabbeek/3384/20295192,Country house,Yes,,575000,384,,,3,Country house,Semi equipped,To renovate,3384 Glabbeek,,4,,,,No
https://www.immoweb.be/en/classified/house/for-sale/hulshout/2235/20297316,House,Yes,,599000,,,,5,House,Hyper equipped,As new,2235 Hulshout,,4,,,,
https://www.immoweb.be/en/classified/mansion/for-sale/aalst-9300/9300/20296887,Mansion,Yes,,660000,,,,4,Mansion,Hyper equipped,Good,9300 Aalst (9300),,,,,,
https://www.immoweb.be/en/classified/house/for-sale/sterrebeek/1933/20296452,House,,,695000,59,,20,4,House,,,1933 STERREBEEK,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20306503,House,,,560000,,,23,4,House,,Good,9000 Gent,,,,,,No
https://www.immoweb.be/en/classified/house/for-sale/hamme-9220/9220/20308048,House,,,235000,,,,3,House,,To renovate,9220 Hamme (9220),,,,,,
https://www.immoweb.be/en/classified/house/for-sale/gistel/8470/20309493,House,,,350000,775,,,3,House,,To renovate,8470 Gistel,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/20308999,House,Yes,,495000,,,,3,House,,,2800 Mechelen,,,,,,
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/anderlecht/1070/20309574,Mixed-use building,,,499000,,,,5,Mixed-use building,Hyper equipped,Good,1070 Anderlecht,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/habay-la-vieille/6723/20291696,House,Yes,,245000,,,,3,House,Semi equipped,Good,6723 HABAY-LA-VIEILLE,,2,,,,
https://www.immoweb.be/en/classified/apartment-block/for-sale/antwerpen/2018/20291856,Apartment block,,,749990,,,,4,Apartment block,Semi equipped,To be done up,2018 ANTWERPEN,,3,,,,
https://www.immoweb.be/en/classified/mansion/for-sale/forest/1190/20291530,Mansion,,,1320000,120,,40,6,Mansion,Installed,As new,1190 Forest,,2,,,,No
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/aalter/9880/20301658,Nieuwe woonwijk Sint-Jozefstraat / Berenakker,,,From348000To586000,,,,,Nieuwe woonwijk Sint-Jozefstraat / Berenakker,,,9880 Aalter,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/vilvoorde/1800/20301657,,,,From502500To598500,,,,,,,,1800 Vilvoorde,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/izegem/8870/20297925,House,Yes,,350000,,,,3,House,Installed,Just renovated,8870 Izegem,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/heusden-zolder/3550/20302760,House,,,380000,,,,5,House,,To be done up,3550 Heusden-Zolder,,,,,,No
https://www.immoweb.be/en/classified/house/for-sale/staden/8840/20302602,House,Yes,,425000,,,,3,House,Installed,Good,8840 Staden,,,,,,No
https://www.immoweb.be/en/classified/house/for-sale/tintigny/6730/20300737,House,,,430000,,,30,5,House,,Good,6730 Tintigny,,4,,,,No
https://www.immoweb.be/en/classified/house/for-sale/nazareth/9810/20302611,House,Yes,,625000,,,,4,House,,Good,9810 Nazareth,,,,,,
https://www.immoweb.be/en/classified/apartment-block/for-sale/groot-bijgaarden/1702/20302822,Apartment block,,,750000,,,26,4,Apartment block,Semi equipped,,1702 GROOT-BIJGAARDEN,,2,,,,
https://www.immoweb.be/en/classified/apartment-block/for-sale/dilbeek/1700/20302823,Apartment block,,,1050000,,,26,4,Apartment block,Semi equipped,,1700 DILBEEK,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/oupeye/4680/20233144,House,,,139000,15,,,2,House,Not installed,To renovate,4680 Oupeye,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/flemalle/4400/20277800,House,,,144000,85,,30,2,House,Installed,To be done up,4400 Flémalle,,3,,,,Yes
https://www.immoweb.be/en/classified/house/for-sale/saint-leger-meixle-tige/6747/20283710,House,,,180000,450,,20,4,House,Not installed,To renovate,6747 Saint-Léger Meixle-Tige,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/seraing/4102/20245215,House,,,199900,30,,40,3,House,Installed,As new,4102 Seraing,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/seraing/4101/20230230,House,,,215000,205,,30,2,House,Installed,As new,4101 Seraing,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20267125,House,,,225000,15,,,3,House,,To renovate,9000 Gent,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/verviers/4800/20284139,House,,,239000,180,,20,5,House,Installed,As new,4800 Verviers,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/engis/4480/20253465,House,,,260000,559,,27,4,House,Installed,Good,4480 Engis,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/musson/6750/20283699,House,,,269000,,,40,3,House,Hyper equipped,Good,6750 Musson,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/blegny/4671/20277226,House,,,275000,270,,30,3,House,Semi equipped,As new,4671 Blégny,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/wanze/4520/20280328,House,Yes,,280000,516,,,3,House,Semi equipped,To be done up,4520 Wanze,,3,,,,No
https://www.immoweb.be/en/classified/house/for-sale/hachy/6720/20273549,House,,,295000,426,,20,3,House,Semi equipped,To be done up,6720 Hachy,,4,,,,No
https://www.immoweb.be/en/classified/mansion/for-sale/saint-leger-chatillon/6747/20283750,Mansion,,,295000,1600,,30,5,Mansion,,To renovate,6747 Saint-Léger Châtillon,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/waregem/8790/20240496,House,,,299000,,,,4,House,Installed,Good,8790 Waregem,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/saint-leger-meixle-tige/6747/20283703,House,,,310000,1000,,20,4,House,Not installed,To renovate,6747 Saint-Léger Meixle-Tige,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/elzele/7890/20239177,House,,,349000,2000,,25,3,House,Installed,To be done up,7890 Elzele,,4,,,,No
https://www.immoweb.be/en/classified/house/for-sale/erezee/6997/20284138,House,,,369000,855,,58,4,House,Installed,Good,6997 Erezée,,4,,,,No
https://www.immoweb.be/en/classified/house/for-sale/berchem/2600/20283458,House,,,489900,65,,8,4,House,Installed,Good,2600 BERCHEM,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/battice/4651/20281109,House,,,549000,1750,,25,4,House,Installed,To be done up,4651 Battice,,4,,,,No
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/20285189,House,,,795000,150,,5,4,House,Not installed,To renovate,1200 Woluwe-Saint-Lambert,,2,,,,No
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/roeselare/8800/20278482,,,,310350,,,,,,,,8800 Roeselare,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/oostende/8400/20275494,,,,369000,,,,,,,,8400 Oostende,,,,,,
https://www.immoweb.be/en/classified/villa/for-sale/morlanwelz-mont-sainte-aldegonde/7141/20310767,Villa,,,230000,800,,20,1,Villa,Hyper equipped,As new,7141 Morlanwelz Mont-Sainte-Aldegonde,,4,,,,Yes
https://www.immoweb.be/en/classified/house/for-sale/oudenaarde/9700/20264142,House,Yes,,335000,,,,3,House,,Just renovated,9700 Oudenaarde,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/harelbeke/8530/20293968,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/hulste/8531/20293974,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/herstal/4040/20293940,House,,,299000,220,,91,4,House,Installed,Good,4040 Herstal,,3,,,,No
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/20226959,House,,,1950000,200,,20,5,House,USA hyper equipped,As new,1180 Uccle,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/amay/4540/20306013,House,,,159000,,,,2,House,,,4540 AMAY,,3,,,,No
https://www.immoweb.be/en/classified/house/for-sale/waregem/8790/20308503,House,,,185000,,,,2,House,Semi equipped,To renovate,8790 Waregem,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/eeklo/9900/20306616,House,,,485000,,,,4,House,,Good,9900 Eeklo,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/20287683,House,,,180000,,,46,4,House,Installed,Good,9600 Ronse,,,,,,No
https://www.immoweb.be/en/classified/house/for-sale/oudenaarde/9700/20286580,House,,,249000,1square meter,,1square meter,2,House,,Good,9700 Oudenaarde,,2,,,,
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/esneux/4130/20289628,Mixed-use building,,,309900,,,47,3,Mixed-use building,Semi equipped,As new,4130 Esneux,,2,,,,Yes
https://www.immoweb.be/en/classified/house/for-sale/ouffet/4590/20287719,House,,,399000,850,,100,4,House,Installed,Good,4590 Ouffet,,4,,,,Yes
https://www.immoweb.be/en/classified/exceptional-property/for-sale/libin-villance/6890/20288092,Exceptional property,,,449000,540,,581,5,Exceptional property,Installed,As new,6890 Libin Villance,,4,,,,No
https://www.immoweb.be/en/classified/house/for-sale/waterloo/1410/20290200,House,,,495000,190,,20,2,House,Not installed,To renovate,1410 Waterloo,,4,,,,No
https://www.immoweb.be/en/classified/house/for-sale/jumet/6040/20315415,House,,,139000,,,,3,House,Semi equipped,To be done up,6040 JUMET,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/20316039,House,,,145000,,,,2,House,Installed,Good,9500 Geraardsbergen,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/hornu/7301/20316069,House,,,180000,1square meter,,1square meter,3,House,USA hyper equipped,As new,7301 Hornu,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/herzele/9550/20314968,House,,,189000,,,76,2,House,,Good,9550 Herzele,,3,,,,Yes
https://www.immoweb.be/en/classified/house/for-sale/tielt/8700/20316290,House,,,235000,50,,12,2,House,,As new,8700 Tielt,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/sint-niklaas/9100/20313980,House,,,269000,,,,3,House,,Good,9100 Sint-Niklaas,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/kortrijk/8500/20316696,House,Yes,,329000,59,,,3,House,Hyper equipped,Good,8500 Kortrijk,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/dworp/1653/20316124,House,,,399000,,,,4,House,Semi equipped,Good,1653 DWORP,,3,,,,
