URL,Subtype of property,Number of facades,Number of rooms,Price,Living Area,State of the building,Furnished,Terrace,Open fire,Terrace Area,Surface area of the plot of land,Swimming pool,Garden Area,Surface of the land,Garden,Locality,Type of property,Fully equipped kitchen
https://www.immoweb.be/en/classified/house/for-sale/sint-katelijne-waver/2800/20289602,House,2,5,639000,,As new,,Yes,,,,,,,,2800 Sint-Katelijne-Waver,House,Hyper equipped
https://www.immoweb.be/en/classified/house/for-sale/stabroek/2940/20270130,House,,3,449000,,Good,,,,24,,,239,,,2940 Stabroek,House,Installed
https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/20316040,House,2,2,99000,,To renovate,No,,,10,,,,,,9500 Geraardsbergen,House,
https://www.immoweb.be/en/classified/house/for-sale/bertrix/6880/20257839,House,2,3,175000,,Good,,,,20,,,107,,,6880 Bertrix,House,Semi equipped
https://www.immoweb.be/en/classified/house/for-sale/dinant/5500/20315517,House,3,2,179000,,Good,No,,,9,,,,,,5500 Dinant,House,
https://www.immoweb.be/en/classified/house/for-sale/manage/7170/20317215,House,3,3,195000,,To be done up,No,Yes,,,,,,,,7170 Manage,House,Semi equipped
https://www.immoweb.be/en/classified/house/for-sale/lauwe/8930/20315593,House,,3,290000,,Good,,Yes,,,,,,,,8930 Lauwe,House,
https://www.immoweb.be/en/classified/house/for-sale/wachtebeke/9185/20316088,House,3,3,299000,,To be done up,,,,,,,,,,,House,Semi equipped
https://www.immoweb.be/en/classified/house/for-sale/deerlijk/8540/20315871,House,,3,319000,,Good,,Yes,,,,,,,,8540 Deerlijk,House,
https://www.immoweb.be/en/classified/house/for-sale/oud-heverlee/3053/20316989,House,,4,399000,,Good,,Yes,,,,,,,,3053 Oud-Heverlee,House,
https://www.immoweb.be/en/classified/house/for-sale/habay-habay-la-neuve/6720/20257844,House,4,2,425000,,Good,,Yes,,,,,372,,,6720 Habay (Habay-la-Neuve),House,Installed
https://www.immoweb.be/en/classified/villa/for-sale/manage/7170/20317157,Villa,4,4,449000,,Good,,Yes,,,,,280,,,7170 Manage,Villa,
https://www.immoweb.be/en/classified/house/for-sale/antwerpen/2000/20315836,House,2,2,485000,,,,,,,,,,,,2000 Antwerpen,House,Not installed
https://www.immoweb.be/en/classified/villa/for-sale/wanze/4520/20316246,Villa,4,5,485000,,Good,No,Yes,,,,,,,,4520 Wanze,Villa,Installed
https://www.immoweb.be/en/classified/villa/for-sale/beersel/1650/20317237,Villa,4,4,490000,,To be done up,,Yes,,,,,840,,,,Villa,Installed
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/haaltert/9450/20317039,Mixed-use building,3,5,669000,,Good,No,Yes,,,,,143,,,9450 Haaltert,Mixed-use building,
https://www.immoweb.be/en/classified/house/for-sale/adegem/9991/20313519,House,4,5,679000,,As new,No,Yes,,,,,,,,9991 Adegem,House,Hyper equipped
https://www.immoweb.be/en/classified/house/for-sale/sint-niklaas/9100/20298202,House,,4,278000,,Good,,Yes,,,,,,,,9100 Sint-Niklaas,House,
https://www.immoweb.be/en/classified/house/for-sale/stekene/9190/20299706,House,4,6,465000,,To renovate,,,,,,,,,,9190 STEKENE,House,Semi equipped
https://www.immoweb.be/en/classified/house/for-sale/ninove/9400/20297360,House,4,5,549000,,As new,,,,,,,734,,,9400 Ninove,House,
https://www.immoweb.be/en/classified/house/for-sale/brugge/8000/20297058,House,,3,695000,,Good,,Yes,,,,,,,,8000 Brugge,House,
https://www.immoweb.be/en/classified/house/for-sale/sint-martens-latem/9830/20297161,House,,5,1245000,,To renovate,No,,,,,,,,,9830 Sint-Martens-Latem,House,Installed
https://www.immoweb.be/en/classified/house/for-sale/kessel-lo/3010/20275492,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/terhagen/2840/20275949,House,2,3,325000,,Good,,,,21,,,63,,,2840 TERHAGEN,House,Installed
https://www.immoweb.be/en/classified/house/for-sale/deinze/9800/20309079,House,2,3,376000,,As new,No,Yes,,,,,,,,9800 Deinze,House,Hyper equipped
https://www.immoweb.be/en/classified/house/for-sale/deinze/9800/20309088,House,3,3,411900,,As new,No,Yes,,,,,,,,9800 Deinze,House,Hyper equipped
https://www.immoweb.be/en/classified/house/for-sale/deinze/9800/20309087,House,3,3,413400,,As new,No,Yes,,,,,,,,9800 Deinze,House,Hyper equipped
https://www.immoweb.be/en/classified/house/for-sale/deinze/9800/20309069,House,3,3,413400,,As new,No,Yes,,,,,,,,9800 Deinze,House,Hyper equipped
https://www.immoweb.be/en/classified/house/for-sale/deinze/9800/20309067,House,3,3,413400,,As new,No,Yes,,,,,,,,9800 Deinze,House,Hyper equipped
https://www.immoweb.be/en/classified/house/for-sale/deinze/9800/20309074,House,3,3,426450,,As new,No,Yes,,,,,,,,9800 Deinze,House,Hyper equipped
https://www.immoweb.be/en/classified/villa/for-sale/deinze/9800/20309076,Villa,4,3,450000,,As new,No,Yes,,,,,,,,9800 Deinze,Villa,Hyper equipped
https://www.immoweb.be/en/classified/villa/for-sale/deinze/9800/20309071,Villa,4,3,536500,,As new,No,Yes,,,,,,,,9800 Deinze,Villa,Hyper equipped
https://www.immoweb.be/en/classified/house/for-sale/deinze/9800/20309078,House,3,3,538500,,As new,No,Yes,,,,,,,,9800 Deinze,House,Hyper equipped
https://www.immoweb.be/en/classified/villa/for-sale/deinze/9800/20309077,Villa,4,3,547000,,As new,No,Yes,,,,,,,,9800 Deinze,Villa,Hyper equipped
https://www.immoweb.be/en/classified/villa/for-sale/deinze/9800/20309072,Villa,4,3,549500,,As new,No,Yes,,,,,,,,9800 Deinze,Villa,Hyper equipped
https://www.immoweb.be/en/classified/house/for-sale/sint-katelijne-waver/2860/20276912,House,4,4,698000,,Good,,Yes,,,,,,,,2860 SINT-KATELIJNE-WAVER,House,Installed
https://www.immoweb.be/en/classified/bungalow/for-sale/vise/4600/20292111,Bungalow,4,3,220000,,To be done up,,,,15,,,278,,,4600 Vis�,Bungalow,Not installed
https://www.immoweb.be/en/classified/house/for-sale/heist-op-den-berg/2220/20292061,House,,3,238000,,To renovate,,Yes,,,,,,,,2220 Heist-op-den-Berg,House,Installed
https://www.immoweb.be/en/classified/house/for-sale/lubbeek/3210/20292314,House,4,2,365000,,As new,No,Yes,,,,,,,,3210 Lubbeek,House,Hyper equipped
https://www.immoweb.be/en/classified/house/for-sale/nieuwrode/3221/20292066,House,,3,438000,,To renovate,,,,,,,,,,3221 Nieuwrode,House,Installed
https://www.immoweb.be/en/classified/villa/for-sale/gerpinnes/6280/20293443,Villa,4,4,560000,,As new,No,,,40,,,2350,,,6280 Gerpinnes,Villa,Hyper equipped
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/20246412,House,2,4,995000,,As new,No,,,7,,,45,,,1200 Woluwe-Saint-Lambert,House,Hyper equipped
https://www.immoweb.be/en/classified/house/for-sale/peutie/1800/20300775,House,2,2,175000,,To renovate,,,,,,,88,,,,House,Semi equipped
https://www.immoweb.be/en/classified/house/for-sale/peutie/1800/20300777,House,2,2,235000,,To renovate,,,,,,,150,,,,House,Semi equipped
https://www.immoweb.be/en/classified/house/for-sale/hamme/9220/20304641,House,3,3,314000,,To renovate,,Yes,,,,,281,,,9220 Hamme,House,Not installed
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/geraardsbergen/9500/20304136,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/20304122,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/hever/3191/20302809,House,,4,549000,,,,,,,,,,,,3191 Hever,House,Hyper equipped
https://www.immoweb.be/en/classified/house/for-sale/beerzel/2580/20302773,House,,3,560000,,,,Yes,,,,,,,,2580 Beerzel,House,Hyper equipped
https://www.immoweb.be/en/classified/house/for-sale/hove/2540/20304175,House,4,6,695000,,Good,,,,,,,920,,,2540 Hove,House,
https://www.immoweb.be/en/classified/house/for-sale/antwerpen/2000/20303720,House,2,3,775000,,To be done up,,Yes,,,,,,,,2000 Antwerpen,House,Installed
https://www.immoweb.be/en/classified/house/for-sale/schriek/2223/20302793,House,,7,899000,,,,,,,,,,,,2223 Schriek,House,Hyper equipped
https://www.immoweb.be/en/classified/house/for-sale/izegem/8870/20287002,House,,4,169000,,To renovate,No,,,,,,,,,8870 Izegem,House,
https://www.immoweb.be/en/classified/house/for-sale/gimnee/5680/20286282,House,3,3,250000,,As new,,,,106,,,,,,5680 GIMN�E,House,
https://www.immoweb.be/en/classified/house/for-sale/liege/4032/20281925,House,2,4,279000,,Good,,,,36,,,180,,,4032 LI�GE,House,Installed
https://www.immoweb.be/en/classified/villa/for-sale/chatelet/6200/20184359,Villa,4,3,280000,,To renovate,,Yes,,,,,800,,,6200 Ch�telet,Villa,Hyper equipped
https://www.immoweb.be/en/classified/house/for-sale/oudenaarde/9700/20280159,House,2,4,397500,,Good,No,Yes,,,,,,,,9700 Oudenaarde,House,
https://www.immoweb.be/en/classified/villa/for-sale/maldegem/9990/20287655,Villa,4,3,889000,,As new,No,Yes,,,,,,,,9990 Maldegem,Villa,
https://www.immoweb.be/en/classified/house/for-sale/liege/4020/20268058,House,2,1,149000,,Good,No,,,10,,,,,,4020 Li�ge,House,Installed
https://www.immoweb.be/en/classified/house/for-sale/aalter/9880/20251182,House,4,3,379000,,Good,No,Yes,,,,,631,,,9880 Aalter,House,Installed
https://www.immoweb.be/en/classified/house/for-sale/soignies/7060/20314357,House,3,4,160000,,Good,No,,,,,,540,,,7060 Soignies,House,Installed
https://www.immoweb.be/en/classified/house/for-sale/dinant/5500/20313949,House,2,4,200000,,To be done up,,,,15,,,,,,,House,Semi equipped
https://www.immoweb.be/en/classified/house/for-sale/oostende/8400/20312517,House,2,3,259000,,Good,No,,,20,,,,,,8400 Oostende,House,Semi equipped
https://www.immoweb.be/en/classified/house/for-sale/libramont-chevigny/6800/20312219,House,3,3,390000,,,,,,,,,,,,6800 LIBRAMONT-CHEVIGNY,House,Not installed
https://www.immoweb.be/en/classified/house/for-sale/libramont-chevigny/6800/20312211,House,3,3,390000,,,,,,,,,,,,6800 LIBRAMONT-CHEVIGNY,House,Not installed
https://www.immoweb.be/en/classified/house/for-sale/oosterzele/9860/20310969,House,3,4,430200,,Good,No,,,,,,,,,9860 Oosterzele,House,Installed
https://www.immoweb.be/en/classified/house/for-sale/begijnendijk/3130/20311388,House,3,3,449000,,As new,,Yes,,,,,,,,3130 Begijnendijk,House,Hyper equipped
https://www.immoweb.be/en/classified/house/for-sale/bassevelde/9968/20314407,House,3,3,495000,,As new,,,,,,,,,,9968 Bassevelde,House,
https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20312435,House,2,4,750000,,,,Yes,,,,,,,,9000 GENT,House,Hyper equipped
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/20312739,House,2,5,875000,,As new,,,,25,,,120,,,,House,Hyper equipped
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/20312154,House,2,5,875000,,As new,,,,25,,,120,,,,House,Hyper equipped
https://www.immoweb.be/en/classified/exceptional-property/for-sale/auderghem/1160/20311413,Exceptional property,4,5,3200000,,As new,No,,,220,,,2240,,,,Exceptional property,Hyper equipped
https://www.immoweb.be/en/classified/house/for-sale/jupille-sur-meuse/4020/20211744,House,3,3,260000,,Good,No,,,35,,,298,,,4020 Jupille-sur-meuse,House,Installed
https://www.immoweb.be/en/classified/farmhouse/for-sale/aywaille/4920/20295119,Farmhouse,3,5,319000,,To renovate,No,,,,,,,,,4920 Aywaille,Farmhouse,Not installed
https://www.immoweb.be/en/classified/villa/for-sale/ronse/9600/20258863,Villa,4,4,399000,,Just renovated,No,,,30,,,485,,,9600 Ronse,Villa,Hyper equipped
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/oostrozebeke/8780/20296147,Mixed-use building,3,3,419000,,Good,,,,,,,,,,8780 OOSTROZEBEKE,Mixed-use building,Semi equipped
https://www.immoweb.be/en/classified/house/for-sale/herne/1540/20295650,House,4,3,475000,,As new,,Yes,,,,,,,,1540 HERNE,House,Installed
https://www.immoweb.be/en/classified/house/for-sale/etalle/6740/20294424,House,4,3,650000,,Good,,,,,,,,,,6740 ETALLE,House,Installed
https://www.immoweb.be/en/classified/house/for-sale/graty/7830/20297068,House,3,5,650000,,As new,,,,,,,1700,,,7830 Graty,House,
https://www.immoweb.be/en/classified/house/for-sale/anderlecht/1070/20297014,House,,4,695000,,,No,,,,,,900,,,1070 Anderlecht,House,Installed
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/20296101,House,2,4,870000,,As new,No,,,,,,15,,,1200 Woluwe-Saint-Lambert,House,Hyper equipped
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/assebroek/8310/11424072,,,,From15000To403000,,,,,,,,,,,,8310 Assebroek,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/anseremme/5500/11333863,Anseremme,,,From53500To429000,,,,,,,,,,,,5500 Anseremme,Anseremme,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/fleurus/6220/11325798,Quartier Renaissance - Maisons Florence,,,From239500To259500,,,,,,,,,,,,6220 FLEURUS,Quartier Renaissance - Maisons Florence,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/ath/7800/10740541,Ath - Les Jardins de Roselle,,,From248000To298000,,,,,,,,,,,,7800 ATH,Ath - Les Jardins de Roselle,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/meulebeke/8760/20218005,,,,From262000To299500,,,,,,,,,,,,8760 Meulebeke,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/ressaix/7134/9963661,,,,From264042To276693,,,,,,,,,,,,7134 Ressaix,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/liege/4000/20018367,LES JARDINS DE LAIRISSE,,,From265910To380935,,,,,,,,,,,,,LES JARDINS DE LAIRISSE,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/grace-berleur/4460/11059368,LES JARDINS DE LAIRISSE,,,From265910To380935,,,,,,,,,,,,,LES JARDINS DE LAIRISSE,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/roeselare/8800/20127328,,,,266150,,,,,,,,,,,,8800 Roeselare,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/adinkerke/8660/10689935,,,,From268156To281762,,,,,,,,,,,,8660 Adinkerke,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/antoing/7640/20127333,,,,272500,,,,,,,,,,,,7640 Antoing,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/roeselare/8800/11208076,,,,From272508To282224,,,,,,,,,,,,8800 Roeselare,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/la-louviere/7100/10208836,,,,From273579To274585,,,,,,,,,,,,7100 La Louvi�re,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/estaimbourg/7730/20127335,,,,From278000To293000,,,,,,,,,,,,7730 Estaimbourg,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/doornik/7500/20163231,Residentie Le domaine du Royaume (Beclers),,,From280000To289000,,,,,,,,,,,,7500 Doornik,Residentie Le domaine du Royaume (Beclers),
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/aalbeke/8511/9716871,,,,From283300To313000,,,,,,,,,,,,8511 Aalbeke,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/neerwaasten/7784/11002840,,,,From283900To372970,,,,,,,,,,,,7784 Neerwaasten,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/moeskroen/7700/11015204,,,,From285000To360000,,,,,,,,,,,,7700 Moeskroen,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/roeselare/8800/11407848,,,,From287000To330000,,,,,,,,,,,,8800 Roeselare,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/marke/8510/10990980,,,,From288362To309556,,,,,,,,,,,,8510 Marke,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/saint-leger-7730/7730/11395769,,,,290000,,,,,,,,,,,,7730 Saint-L�ger (7730),,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/saint-leger-7730/7730/11395768,,,,295000,,,,,,,,,,,,7730 Saint-L�ger (7730),,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/zonnebeke/8980/20176755,,,,From295000To317000,,,,,,,,,,,,8980 Zonnebeke,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/hooglede/8830/9139284,,,,From296569To340766,,,,,,,,,,,,8830 Hooglede,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/oostrozebeke/8780/20229873,,,,From297000To314000,,,,,,,,,,,,8780 Oostrozebeke,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/roeselare/8800/11461792,,,,297080,,,,,,,,,,,,8800 Roeselare,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/wielsbeke/8710/20176752,,,,From297766To302490,,,,,,,,,,,,8710 Wielsbeke,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/wielsbeke/8710/11067983,,,,From297766To318919,,,,,,,,,,,,8710 Wielsbeke,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/fontaine-leveque/6140/11023782,Fontaine l'Ev�que Phase 2,,,From298000To337000,,,,,,,,,,,,6140 Fontaine-l'Ev�que,Fontaine l'Ev�que Phase 2,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/turnhout/2300/20021301,,,,299000,,,,,,,,,,,,2300 Turnhout,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/blegny-barchon/4671/11321174,Domaine du Fort-Maisons,,,From299000To396000,,,,,,,,,,,,4671 Blegny-Barchon,Domaine du Fort-Maisons,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/houtem/8630/20143136,,,,From299000To325000,,,,,,,,,,,,8630 Houtem,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/beselare/8980/11471213,,,,From299500To329500,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/hooglede/8830/20149591,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/meerhout/2450/20140768,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/zwevegem/8550/20015727,,,,From301200To377200,,,,,,,,,,,,8550 Zwevegem,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/bredene/8450/10238536,,,,304000,,,,,,,,,,,,8450 Bredene,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/corswarem/4257/20156305,Corswarem,,,From305000To463000,,,,,,,,,,,,4257 Corswarem,Corswarem,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/ronse/9600/10987044,,,,From305000To317500,,,,,,,,,,,,9600 Ronse,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/meulebeke/8760/20229810,,,,307649,,,,,,,,,,,,8760 Meulebeke,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/wellen/3830/11138945,,,,From309750To320750,,,,,,,,,,,,3830 Wellen,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/rocourt/4000/10740284,Rocourt - Les Jardins du Terril,,,310846,,,,,,,,,,,,4000 ROCOURT,Rocourt - Les Jardins du Terril,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/meulebeke/8760/11385533,,,,From313000To320000,,,,,,,,,,,,8760 Meulebeke,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/roeselare/8800/11117494,,,,315251,,,,,,,,,,,,8800 Roeselare,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/roeselare/8800/11106609,,,,316275,,,,,,,,,,,,8800 Roeselare,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/bellecourt/7170/9564541,,,,From320376To353249,,,,,,,,,,,,7170 Bellecourt,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/la-louviere/7100/10697431,,,,321133,,,,,,,,,,,,7100 La Louvi�re,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/grammene/9800/10163793,,,,From321949To356068,,,,,,,,,,,,9800 Grammene,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/kuurne/8520/11175733,,,,322880,,,,,,,,,,,,8520 Kuurne,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/oostkamp/8020/9884692,,,,From323000To369000,,,,,,,,,,,,8020 Oostkamp,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/meulebeke/8760/20203486,,,,324000,,,,,,,,,,,,8760 Meulebeke,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/deerlijk/8540/10791912,Hortus,,,From325000To349900,,,,,,,,,,,,8540 Deerlijk,Hortus,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/olen/2250/20087350,Olerpark - Blok B - BEN Woningen,,,From325101To370000,,,,,,,,,,,,2250 Olen,Olerpark - Blok B - BEN Woningen,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/meulebeke/8760/20203485,,,,326000,,,,,,,,,,,,8760 Meulebeke,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/ronse/9600/20195051,,,,326662,,,,,,,,,,,,9600 Ronse,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/jodoigne/1370/10731403,Jodoigne - Belle Vallee,,,From327300To380600,,,,,,,,,,,,1370 JODOIGNE,Jodoigne - Belle Vallee,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/orp-le-grand/1350/10217658,,,,From327659To338793,,,,,,,,,,,,1350 Orp-le-Grand,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/marche-en-famenne/6900/11433847,Les Hauts de Marche,,,From329000To389000,,,,,,,,,,,,6900 Marche-en-Famenne,Les Hauts de Marche,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/maaseik/3680/10388047,,,,From330000To362000,,,,,,,,,,,,3680 Maaseik,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/bellecourt/7170/9564542,,,,330199,,,,,,,,,,,,7170 Bellecourt,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/meulebeke/8760/20203319,,,,331000,,,,,,,,,,,,8760 Meulebeke,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/hoeselt/3730/20063623,,,,From332000To337000,,,,,,,,,,,,3730 Hoeselt,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/aartrijke/8211/20169980,,,,From333500To340500,,,,,,,,,,,,8211 Aartrijke,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/olen/2250/20086916,Olerpark - Blok A - BEN Woningen,,,From334805To359067,,,,,,,,,,,,2250 Olen,Olerpark - Blok A - BEN Woningen,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/averbode/3271/20240024,Nieuwbouwwoningen Achterstraat Averbode,,,336500,,,,,,,,,,,,3271 Averbode,Nieuwbouwwoningen Achterstraat Averbode,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/denderleeuw/9470/10820325,Denderlink,,,From337500To350000,,,,,,,,,,,,9470 Denderleeuw,Denderlink,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/leeuwergem/9620/10276150,,,,338054,,,,,,,,,,,,9620 Leeuwergem,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/habay-la-neuve/6720/20186017,Habay-La-Neuve,,,From339000To389000,,,,,,,,,,,,6720 Habay-la-Neuve,Habay-La-Neuve,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/mourcourt/7543/11455109,Mourcourt,,,From339000To463000,,,,,,,,,,,,7543 Mourcourt,Mourcourt,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/pittem/8740/20207094,,,,From339000To355000,,,,,,,,,,,,8740 Pittem,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/kortrijk/8500/9990638,,,,From339500To347900,,,,,,,,,,,,8500 Kortrijk,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/ichtegem/8480/20198549,,,,From345000To347000,,,,,,,,,,,,8480 Ichtegem,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/herzele/9550/10850007,,,,From345000To395000,,,,,,,,,,,,9550 Herzele,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/oudenburg/8460/10119329,,,,From345500To355500,,,,,,,,,,,,8460 Oudenburg,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/sint-eloois-vijve/8793/11355974,Vivehof,,,From345500To387000,,,,,,,,,,,,8793 Sint-Eloois-Vijve,Vivehof,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/aalter/9880/10375549,,,,From346000To384000,,,,,,,,,,,,9880 Aalter,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/ursel/9910/20130283,,,,From347804To349896,,,,,,,,,,,,9910 Ursel,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/herve/4650/10737084,"Lotissement ""Ann-Sophie CHARLIER""",,,347900,,,,,,,,,,,,4650 Herve,"Lotissement ""Ann-Sophie CHARLIER""",
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/bilzen/3740/10346265,Woonbuurt Bivelenhof - woningen in Bilzen,,,From348000To369500,,,,,,,,,,,,3740 Bilzen,Woonbuurt Bivelenhof - woningen in Bilzen,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/zarren/8610/20203320,,,,348875,,,,,,,,,,,,8610 Zarren,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/jeuk/3890/11339989,,,,From349000To464250,,,,,,,,,,,,3890 Jeuk,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/belgrade/5001/20083201,Belgrade,,,From349000To509000,,,,,,,,,,,,5001 BELGRADE,Belgrade,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/etalle/6740/11101181,Maisons neuves Etalle,,,From349000To445000,,,,,,,,,,,,6740 Etalle,Maisons neuves Etalle,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/lichtervelde/8810/20065741,,,,From349000To379000,,,,,,,,,,,,8810 Lichtervelde,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/evergem/9940/11005798,Energieneutrale nieuwbouwwoningen,,,From349900To408000,,,,,,,,,,,,9940 Evergem,Energieneutrale nieuwbouwwoningen,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/gullegem/8560/11161539,,,,350938,,,,,,,,,,,,8560 Gullegem,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/beernem/8730/20117045,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/beernem/8730/11455578,,,,From351800To395000,,,,,,,,,,,,8730 Beernem,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/lommel/3920/11329520,,,,355000,,,,,,,,,,,,3920 Lommel,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/ichtegem/8480/10949102,Oude Bruggeweg 24,,,From355000To375000,,,,,,,,,,,,8480 Ichtegem,Oude Bruggeweg 24,
