URL,Open fire,Subtype of property,Fully equipped kitchen,Surface of the land,Surface area of the plot of land,Furnished,Terrace Area,Price,Number of facades,Number of rooms,Garden,State of the building,Swimming pool,Type of property,Terrace,Locality,Garden Area,Living Area
https://www.immoweb.be/en/classified/apartment/for-sale/arlon-stockem/6700/20257814,,Apartment,Installed,,,,,209000,2.0,2.0,,Good,,Apartment,,6700 Arlon (Stockem),413,
https://www.immoweb.be/en/classified/apartment/for-sale/gavere/9890/20272902,,Apartment,,,,No,25,185000,2.0,2.0,,Good,,Apartment,,9890 Gavere,,
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20272655,,Apartment,,,,No,11,225000,,1.0,,Good,,Apartment,,8400 Oostende,,
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/11427787,,Apartment,Installed,,,No,2,234000,,2.0,,Good,,Apartment,,8400 Oostende,,
https://www.immoweb.be/en/classified/apartment/for-sale/hasselt/3500/20272725,,Apartment,,,,,22,299000,,2.0,,Good,,Apartment,,3500 Hasselt,,
https://www.immoweb.be/en/classified/apartment/for-sale/keerbergen/3140/20315487,,Apartment,Installed,,,,,385000,2.0,3.0,,Good,,Apartment,Yes,3140 Keerbergen,,
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20315527,,Apartment,Hyper equipped,,,No,19,1195000,2.0,4.0,,Good,,Apartment,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/stabroek/2940/20267403,,Apartment,Installed,,,,,215000,,2.0,,Good,,Apartment,Yes,2940 Stabroek,,
https://www.immoweb.be/en/classified/penthouse/for-sale/bredene/8450/20270127,,Penthouse,Installed,,,,5,319000,2.0,2.0,,Good,,Penthouse,,8450 BREDENE,,
https://www.immoweb.be/en/classified/apartment/for-sale/leuven/3000/20267586,,Apartment,Installed,,,No,,425000,,2.0,,Good,,Apartment,Yes,3000 Leuven,,
https://www.immoweb.be/en/classified/kot/for-sale/namur/5000/20228856,,Kot,Hyper equipped,,,No,,117800,2.0,,,As new,,Kot,,5000 Namur,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/zaventem-sint-stevens-woluwe/1932/20279667,,Flat studio,Hyper equipped,,,No,4,145000,4.0,,,As new,,Flat studio,,1932 Zaventem Sint-Stevens-Woluwe,,
https://www.immoweb.be/en/classified/apartment/for-sale/flemalle-grande/4400/20284077,,Apartment,Not installed,,,,16,230000,2.0,2.0,,To restore,,Apartment,,4400 FLÉMALLE-GRANDE,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/laeken/1020/20271140,,Ground floor,Installed,,,No,15,235000,2.0,1.0,,As new,,Ground floor,,1020 Laeken,100,
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20255317,,Apartment,Hyper equipped,,,No,3,245000,2.0,2.0,,As new,,Apartment,,1070 Anderlecht,,
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20209202,,Apartment,Hyper equipped,,,,3,245000,2.0,2.0,,Good,,Apartment,,1070 Anderlecht,100,
https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/20195418,,Apartment,Not installed,,,No,3,259000,2.0,1.0,,Good,,Apartment,,1190 Forest,,
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20284176,,Apartment,Hyper equipped,,,No,,277500,,1.0,,As new,,Apartment,,1000 Bruxelles,,
https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20233538,,Apartment,Hyper equipped,,,No,25,300000,2.0,2.0,,Good,,Apartment,,1080 Molenbeek-Saint-Jean,,
https://www.immoweb.be/en/classified/triplex/for-sale/schaerbeek/1030/20236024,,Triplex,Hyper equipped,,,Yes,25,545000,2.0,3.0,,As new,,Triplex,,1030 Schaerbeek,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/20282297,,Apartment,Hyper equipped,,,No,,3495000,2.0,3.0,,Good,,Apartment,Yes,8300 Knokke-Zoute,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/20282554,,Apartment,Hyper equipped,,,No,,3950000,2.0,2.0,,Good,,Apartment,Yes,8300 Knokke-Zoute,,
https://www.immoweb.be/en/classified/apartment/for-sale/liege/4020/20297765,,Apartment,Installed,,,No,35,120000,2.0,1.0,,Good,,Apartment,,4020 Liege,,
https://www.immoweb.be/en/classified/apartment/for-sale/liege/4020/20297570,,Apartment,Installed,,,No,35,140000,2.0,2.0,,Good,,Apartment,,4020 Liege,,
https://www.immoweb.be/en/classified/apartment/for-sale/liege/4020/20298244,,Apartment,Installed,,,,,150000,3.0,2.0,,,,Apartment,,4020 LIÈGE,,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-2050/2050/20297130,,Apartment,,,,,,220000,,2.0,,Good,,Apartment,,2050 Antwerpen (2050),,
https://www.immoweb.be/en/classified/apartment/for-sale/jambes/5100/20297987,,Apartment,Not installed,,,,,260000,3.0,3.0,,,,Apartment,,5100 JAMBES,,
https://www.immoweb.be/en/classified/apartment/for-sale/brasschaat/2930/20296833,,Apartment,Installed,,,,,275000,3.0,2.0,,Good,,Apartment,Yes,2930 Brasschaat,,
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20296902,,Apartment,,,,Yes,,335000,,1.0,,,,Apartment,Yes,8370 Blankenberge,,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20298763,,Apartment,Semi equipped,,,,,699000,,2.0,,As new,,Apartment,,2000 ANTWERPEN,80,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20298764,,Apartment,Semi equipped,,,,,699000,,2.0,,As new,,Apartment,,2018 ANTWERPEN,80,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/gent/9000/20255903,,,,,,,,From249500To320000,,,,,,,,9000 Gent,,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/lier/2500/20256689,,Kwarts,,,,,,From274000To459000,,,,,,Kwarts,,2500 LIER,,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/anderlecht/1070/20167879,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/saint-josse-ten-noode/1210/20258359,,PROJET BOTANIQUE 47,,,,,,From320000To775000,,,,,,PROJET BOTANIQUE 47,,,,
https://www.immoweb.be/en/classified/service-flat/for-sale/mechelen/2800/20314693,,Service flat,,,,,6,275000,,1.0,,,,Service flat,,2800 Mechelen,,
https://www.immoweb.be/en/classified/apartment/for-sale/herselt/2230/20314696,,Apartment,,,,,22,301160,,1.0,,,,Apartment,,2230 Herselt,,
https://www.immoweb.be/en/classified/service-flat/for-sale/mechelen/2800/20314694,,Service flat,,,,,7,305000,,1.0,,,,Service flat,,2800 Mechelen,,
https://www.immoweb.be/en/classified/service-flat/for-sale/mechelen/2800/20314691,,Service flat,,,,,7,310000,,1.0,,,,Service flat,,2800 Mechelen,,
https://www.immoweb.be/en/classified/apartment/for-sale/herselt/2230/20314699,,Apartment,,,,,11,335310,,2.0,,,,Apartment,,2230 Herselt,,
https://www.immoweb.be/en/classified/apartment/for-sale/herselt/2230/20314698,,Apartment,,,,,11,349065,,2.0,,,,Apartment,,2230 Herselt,,
https://www.immoweb.be/en/classified/apartment/for-sale/herselt/2230/20314697,,Apartment,,,,,50,499630,,3.0,,,,Apartment,,2230 Herselt,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/anderlecht/1070/20212870,,Ground floor,Semi equipped,,,No,27,310000,2.0,3.0,,Good,,Ground floor,,1070 Anderlecht,35,
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20291720,,Apartment,Installed,,,No,,1450000,2.0,3.0,,Just renovated,,Apartment,,1050 Ixelles,,
https://www.immoweb.be/en/classified/apartment/for-sale/aalst/9300/20306104,,Apartment,Installed,,,,8,260250,4.0,3.0,,,,Apartment,,9300 AALST,,
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20306565,,Apartment,Installed,,,No,7,380000,2.0,2.0,,As new,,Apartment,,,,
https://www.immoweb.be/en/classified/service-flat/for-sale/deinze/9800/20308483,,Service flat,USA installed,,,,13,419000,2.0,2.0,,Good,,Service flat,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/20308957,,Apartment,Installed,,,No,10,499000,2.0,2.0,,Good,,Apartment,,1090 Jette,,
https://www.immoweb.be/en/classified/apartment/for-sale/hasselt/3500/20305231,,Apartment,,,,,11,499000,,3.0,,As new,,Apartment,,3500 Hasselt,,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20308648,,Apartment,,,,,12,585000,3.0,3.0,,As new,,Apartment,,2018 Antwerpen,,
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20184485,,Apartment,Installed,,,No,11,675000,2.0,4.0,,Good,,Apartment,,1180 Uccle,,
https://www.immoweb.be/en/classified/apartment/for-sale/saint-gilles/1060/20234144,,Apartment,Hyper equipped,,,No,27,765000,,3.0,,Good,,Apartment,,1060 Saint-Gilles,,
https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/20236870,,Apartment,Installed,,,,5,250000,2.0,1.0,,Good,,Apartment,,1140 Evere,,
https://www.immoweb.be/en/classified/apartment/for-sale/groot-bijgaarden/1702/20275413,,Apartment,Semi equipped,,,No,,279000,,2.0,,Good,,Apartment,,1702 Groot-Bijgaarden,,
https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/20276748,,Apartment,Installed,,,Yes,,650000,,2.0,,Just renovated,,Apartment,Yes,8430 MIDDELKERKE,,
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20297118,,Apartment,Hyper equipped,,,No,28,1160000,2.0,3.0,,As new,,Apartment,,1180 Uccle,,
https://www.immoweb.be/en/classified/apartment/for-sale/jodoigne/1370/20295849,,Apartment,Installed,,,,,200000,3.0,2.0,,,,Apartment,,1370 Jodoigne,,
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20294830,,Apartment,Semi equipped,,,No,5,245000,2.0,2.0,,Good,,Apartment,,1180 Uccle,,
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20295061,,Apartment,Hyper equipped,,,No,,249000,2.0,1.0,,Good,,Apartment,,1050 Ixelles,,
https://www.immoweb.be/en/classified/apartment/for-sale/wavre/1300/20295071,,Apartment,Not installed,,,No,44,299000,2.0,3.0,,To renovate,,Apartment,,1300 Wavre,,
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20310772,,Apartment,Installed,,,No,,387500,2.0,2.0,,Good,,Apartment,Yes,9000 Gent,,
https://www.immoweb.be/en/classified/apartment/for-sale/oostrozebeke/8780/20286808,,Apartment,Installed,,,,,159000,,3.0,,Good,,Apartment,,8780 Oostrozebeke,,
https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20289607,,Apartment,Installed,,,No,,175000,2.0,1.0,,Good,,Apartment,Yes,1080 Molenbeek-Saint-Jean,,
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20289747,,Apartment,Hyper equipped,,,No,,295000,3.0,1.0,,Good,,Apartment,,1050 Ixelles,,
https://www.immoweb.be/en/classified/service-flat/for-sale/brugge/8000/20304870,,Service flat,Installed,,,,10,115000,2.0,1.0,,As new,,Service flat,,8000 Brugge,,
https://www.immoweb.be/en/classified/apartment/for-sale/onze-lieve-vrouw-waver/2861/20302804,,Apartment,Installed,,,,,189000,,1.0,,,,Apartment,,2861 Onze-Lieve-Vrouw-Waver,,
https://www.immoweb.be/en/classified/apartment/for-sale/beveren/9120/20305017,,Apartment,Semi equipped,,,No,6,210000,2.0,2.0,,To be done up,,Apartment,,9120 Beveren,,
https://www.immoweb.be/en/classified/apartment/for-sale/kortrijk/8500/20302554,,Apartment,,,,No,,565000,,2.0,,,,Apartment,,8500 Kortrijk,,
https://www.immoweb.be/en/classified/apartment/for-sale/hoboken/2660/20180608,,Apartment,Installed,,,,5,175000,,3.0,,Good,,Apartment,,2660 HOBOKEN,,
https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/20151618,,Apartment,Installed,,,Yes,5,179000,2.0,2.0,,Good,,Apartment,,2100 DEURNE,,
https://www.immoweb.be/en/classified/apartment/for-sale/borgerhout/2140/20078303,,Apartment,Installed,,,Yes,5,179000,2.0,2.0,,Good,,Apartment,,2140 BORGERHOUT,,
https://www.immoweb.be/en/classified/apartment/for-sale/borgerhout/2140/20242596,,Apartment,Installed,,,,3,194900,2.0,2.0,,Good,,Apartment,,2140 BORGERHOUT,,
https://www.immoweb.be/en/classified/apartment/for-sale/berchem/2600/20242595,,Apartment,Installed,,,,3,194900,2.0,2.0,,Good,,Apartment,,2600 BERCHEM,,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2020/20214720,,Apartment,Installed,,,,2,199000,2.0,2.0,,As new,,Apartment,,2020 ANTWERPEN,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/ixelles/1050/20214007,,Flat studio,,,,,35,219000,2.0,,,As new,,Flat studio,,1050 Ixelles,35,
https://www.immoweb.be/en/classified/apartment/for-sale/nivelles/1400/20218830,,Apartment,Installed,,,No,11,219000,2.0,3.0,,To be done up,,Apartment,,1400 NIVELLES,,
https://www.immoweb.be/en/classified/apartment/for-sale/schoten/2900/20233362,,Apartment,Installed,,,,3,225000,,2.0,,Good,,Apartment,,2900 SCHOTEN,,
https://www.immoweb.be/en/classified/penthouse/for-sale/schoten/2900/20233363,,Penthouse,Installed,,,,3,225000,,2.0,,Good,,Penthouse,,2900 SCHOTEN,,
https://www.immoweb.be/en/classified/apartment/for-sale/berchem/2600/20237612,,Apartment,Installed,,,,17,240000,,3.0,,Good,,Apartment,,2600 BERCHEM,,
https://www.immoweb.be/en/classified/apartment/for-sale/wavre/1300/20048409,,Apartment,Installed,,,No,16,245000,4.0,2.0,,To renovate,,Apartment,,1300 WAVRE,,
https://www.immoweb.be/en/classified/apartment/for-sale/bierges/1301/20047478,,Apartment,Installed,,,No,16,245000,4.0,2.0,,To renovate,,Apartment,,1301 BIERGES,,
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20053999,,Apartment,Not installed,,,,,249000,,1.0,,Good,,Apartment,,1150 Woluwe-Saint-Pierre,7,
https://www.immoweb.be/en/classified/apartment/for-sale/hoboken/2660/20204444,,Apartment,,,,,9,259000,,2.0,,As new,,Apartment,,2660 Hoboken,,
https://www.immoweb.be/en/classified/apartment/for-sale/liege/4000/11368520,,Apartment,Hyper equipped,,,,18,268000,2.0,2.0,,Good,,Apartment,,4000 LIÈGE,45,
https://www.immoweb.be/en/classified/apartment/for-sale/liege/4000/11402961,,Apartment,Hyper equipped,,,,3,275000,2.0,2.0,,Just renovated,,Apartment,,4000 LIÈGE,,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20165955,,Apartment,Installed,,,No,,289000,2.0,2.0,,Good,,Apartment,,2018 ANTWERPEN,,
https://www.immoweb.be/en/classified/apartment/for-sale/berchem/2600/20227281,,Apartment,Installed,,,,11,289000,,2.0,,Just renovated,,Apartment,,2600 BERCHEM,,
https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/20245601,,Apartment,Installed,,,,,295000,,3.0,,Good,,Apartment,,2100 DEURNE,200,
https://www.immoweb.be/en/classified/apartment/for-sale/hoboken/2660/20071269,,Apartment,,,,,9,296000,2.0,2.0,,As new,,Apartment,,2660 HOBOKEN,,
https://www.immoweb.be/en/classified/apartment/for-sale/berchem/2600/20127974,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20279794,,Apartment,Hyper equipped,,,,4,398000,2.0,2.0,,Good,,Apartment,,1150 Woluwe-Saint-Pierre,,
https://www.immoweb.be/en/classified/apartment/for-sale/berchem/2600/11265699,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/berchem/2600/20221373,,Apartment,Installed,,,,20,419000,,3.0,,Good,,Apartment,,2600 BERCHEM,,
https://www.immoweb.be/en/classified/apartment/for-sale/steenokkerzeel/1820/20050372,,Apartment,Installed,,,,18,429000,2.0,3.0,,Good,,Apartment,,1820 STEENOKKERZEEL,,
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20133689,,Apartment,Hyper equipped,,,No,12,550000,2.0,2.0,,Good,,Apartment,,1000 Bruxelles,60,
https://www.immoweb.be/en/classified/apartment/for-sale/lommel/3920/20194759,,Apartment,Hyper equipped,,,,30,569000,2.0,3.0,,As new,,Apartment,,3920 Lommel,,
https://www.immoweb.be/en/classified/apartment/for-sale/heist-aan-zee/8301/20046743,,Apartment,Installed,,,No,11,645000,2.0,2.0,,Good,,Apartment,,8301 Heist-aan-Zee,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/11040240,,Apartment,Hyper equipped,,,Yes,50,985000,2.0,2.0,,Just renovated,,Apartment,,8300 Knokke,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/11028615,,Apartment,Hyper equipped,,,Yes,4,1195000,2.0,3.0,,Just renovated,,Apartment,,8300 Knokke,,
https://www.immoweb.be/en/classified/apartment/for-sale/hofstade/9308/20265644,,Apartment,Installed,,,,,239000,2.0,2.0,,Good,,Apartment,Yes,9308 HOFSTADE,,
https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/20265781,,Apartment,Hyper equipped,,,,5,365000,2.0,2.0,,Just renovated,,Apartment,,2100 DEURNE,,
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20044380,,Apartment,Hyper equipped,,,No,22,655000,2.0,3.0,,Good,,Apartment,,1150 Woluwe-Saint-Pierre,,
https://www.immoweb.be/en/classified/apartment/for-sale/kortrijk/8500/20280155,,Apartment,,,,No,,117500,,1.0,,To renovate,,Apartment,,8500 Kortrijk,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/woluwe-saint-lambert/1200/20268445,,Ground floor,Hyper equipped,,,No,13,547000,2.0,2.0,,As new,,Ground floor,,1200 Woluwe-Saint-Lambert,33,
https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/20294476,,Apartment,Hyper equipped,,,No,24,495000,2.0,2.0,,As new,,Apartment,,1160 Auderghem,,
https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/20294458,,Apartment,Hyper equipped,,,No,24,495000,,2.0,,As new,,Apartment,,1160 Auderghem,,
https://www.immoweb.be/en/classified/apartment/for-sale/oostduinkerke/8670/20296383,,Apartment,Hyper equipped,,,,113,985000,4.0,3.0,,,,Apartment,,8670 OOSTDUINKERKE,,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/berchem-sainte-agathe/1082/20193450,,AGATHA GARDEN,,,,,,From199000To535000,,,,,,AGATHA GARDEN,,1082 Berchem-Sainte-Agathe,,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/geel/2440/20253832,,Kleinschalig project 6 appartementen,,,,,,From200000To290000,,,,,,Kleinschalig project 6 appartementen,,2440 GEEL,,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/tenneville/6970/20252887,,Résidence Holvoet,,,,,,From209900To259900,,,,,,Résidence Holvoet,,6970 Tenneville,,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/turnhout/2300/20254639,,Residentie Tamboer,,,,,,From232900To408900,,,,,,Residentie Tamboer,,2300 TURNHOUT,,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/mortsel/2640/20253374,,STADSTERRAS,,,,,,From235000To2300000,,,,,,STADSTERRAS,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/sint-denijs-westrem/9051/20252409,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/bruxelles/1000/20233595,,DEPOT,,,,,,From265000To500000,,,,,,DEPOT,,1000 BRUXELLES,,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/liedekerke/1770/20255363,,Vallei Houtkauter,,,,,,From286000To462000,,,,,,Vallei Houtkauter,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/kruisem/9770/20252410,,Kruishove,,,,,,From305000To425000,,,,,,Kruishove,,9770 Kruisem,,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/merelbeke/9820/20252408,,De Lijsters,,,,,,From366500To645500,,,,,,De Lijsters,,9820 Merelbeke,,
https://www.immoweb.be/en/classified/apartment/for-sale/hoevenen/2940/20278431,,Apartment,Semi equipped,,,No,,175000,,2.0,,To renovate,,Apartment,,2940 Hoevenen,,
https://www.immoweb.be/en/classified/apartment/for-sale/aalst-9300/9300/20278388,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/erembodegem/9320/20278389,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/lendelede/8860/20278429,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20276760,,Apartment,,,,No,,815000,,2.0,,Good,,Apartment,Yes,8300 Knokke,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/20278338,,Apartment,Hyper equipped,,,No,,985000,2.0,2.0,,Good,,Apartment,Yes,8300 Knokke-Zoute,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20278567,,Apartment,,,,,,1050000,,3.0,,Good,,Apartment,Yes,8300 Knokke,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/20278339,,Apartment,Hyper equipped,,,Yes,,1050000,2.0,3.0,,Good,,Apartment,Yes,8300 Knokke-Zoute,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20276757,,Apartment,,,,,,1950000,,2.0,,As new,,Apartment,Yes,8300 Knokke,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20276770,,Apartment,,,,,,2375000,,2.0,,As new,,Apartment,Yes,8300 Knokke,,
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20286370,,Apartment,Hyper equipped,,,No,2,390000,2.0,2.0,,Good,,Apartment,,1050 Ixelles,,
https://www.immoweb.be/en/classified/apartment/for-sale/de-haan/8420/20285498,,Apartment,Installed,,,No,,529000,,4.0,,Good,,Apartment,,8420 De Haan,,
https://www.immoweb.be/en/classified/service-flat/for-sale/merelbeke/9820/20285243,,Service flat,,,,No,25,539000,,1.0,,As new,,Service flat,,9820 Merelbeke,,
https://www.immoweb.be/en/classified/apartment/for-sale/brasschaat/2930/20301880,,Apartment,Hyper equipped,,,No,8,285000,2.0,2.0,,As new,,Apartment,,2930 Brasschaat,,
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20302584,,Apartment,Installed,,,,15,370000,3.0,2.0,,Good,,Apartment,,1180 UCCLE,,
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20301998,,Apartment,Installed,,,,25,425000,2.0,2.0,,Just renovated,,Apartment,,1050 Ixelles,,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20301074,,Apartment,Installed,,,,80,925000,2.0,2.0,,As new,,Apartment,,2000 Antwerpen,,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2060/20316411,,Apartment,Hyper equipped,,,No,8,180000,2.0,1.0,,Just renovated,,Apartment,,2060 Antwerpen,,
https://www.immoweb.be/en/classified/apartment/for-sale/lille/2275/20316879,,Apartment,,,,No,23,299000,2.0,3.0,,As new,,Apartment,,2275 Lille,,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20314973,,Apartment,Hyper equipped,,,,30,824000,2.0,2.0,,As new,,Apartment,,2000 Antwerpen,,
https://www.immoweb.be/en/classified/apartment/for-sale/melle/9090/20272721,,Apartment,Installed,,,No,8,278000,,2.0,,Good,,Apartment,,9090 Melle,,
https://www.immoweb.be/en/classified/apartment/for-sale/koekelberg/1081/20273373,,Apartment,Installed,,,,6,295000,2.0,2.0,,As new,,Apartment,,1081 KOEKELBERG,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/uccle/1180/20238322,,Ground floor,Hyper equipped,,,No,40,398000,2.0,2.0,,As new,,Ground floor,,1180 Uccle,,
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20273311,,Apartment,Hyper equipped,,,,,445000,2.0,2.0,,Just renovated,,Apartment,,9000 GENT,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/20272608,,Apartment,Hyper equipped,,,No,,2150000,4.0,3.0,,Just renovated,,Apartment,Yes,8300 Knokke-Zoute,,
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9050/20293239,,Apartment,Installed,,,,,279000,3.0,2.0,,Good,,Apartment,,9050 Gent,1square meter,
https://www.immoweb.be/en/classified/flat-studio/for-sale/gent/9000/20308787,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/profondeville-lustin/5170/20309639,,Apartment,Installed,,,No,10,220000,3.0,2.0,,As new,,Apartment,,,38,
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20308694,,Apartment,,,,,,227500,,2.0,,,,Apartment,Yes,9000 Gent,,
https://www.immoweb.be/en/classified/apartment/for-sale/mariakerke/9030/20308614,,Apartment,,,,,,227500,,2.0,,,,Apartment,Yes,9030 Mariakerke,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20309590,,Apartment,Hyper equipped,,,,,640000,2.0,2.0,,As new,,Apartment,Yes,8300 Knokke-Heist,,
https://www.immoweb.be/en/classified/apartment/for-sale/duffel/2570/20250291,,Apartment,,,,,36,215000,,1.0,,Good,,Apartment,,2570 DUFFEL,215,
https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20252058,,Apartment,Installed,,,,9,269000,,1.0,,Good,,Apartment,,1800 VILVOORDE,,
https://www.immoweb.be/en/classified/apartment/for-sale/zaventem-sint-stevens-woluwe/1932/20217507,,Apartment,Hyper equipped,,,No,12,245000,2.0,1.0,,As new,,Apartment,,1932 Zaventem Sint-Stevens-Woluwe,,
https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/20269510,,Apartment,Installed,,,Yes,,299000,,1.0,,Good,,Apartment,Yes,8430 MIDDELKERKE,,
https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/20266263,,Apartment,Hyper equipped,,,No,,340000,2.0,2.0,,Good,,Apartment,Yes,1190 Forest,,
https://www.immoweb.be/en/classified/apartment/for-sale/leuven/3000/20269011,,Apartment,,,,Yes,7,415000,2.0,2.0,,Good,,Apartment,,3000 LEUVEN,,
https://www.immoweb.be/en/classified/penthouse/for-sale/herent/3020/20267583,,Penthouse,,,,No,220,975000,,3.0,,As new,,Penthouse,,3020 Herent,,
https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20284596,,Apartment,Semi equipped,,,No,13,145000,,1.0,,Good,,Apartment,,1080 Molenbeek-Saint-Jean,,
https://www.immoweb.be/en/classified/apartment/for-sale/saint-josse-ten-noode/1210/20235820,,Apartment,Semi equipped,,,No,,149000,2.0,1.0,,To renovate,,Apartment,,1210 Saint-Josse-ten-Noode,,
https://www.immoweb.be/en/classified/apartment/for-sale/grace-hollogne/4460/20284400,,Apartment,Semi equipped,,,,30,219000,3.0,2.0,,Good,,Apartment,,4460 GRÂCE-HOLLOGNE,,
https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20129098,,Apartment,Hyper equipped,,,No,8,220000,2.0,2.0,,As new,,Apartment,,1080 MOLENBEEK-SAINT-JEAN,,
